Reporting Date;Marketing Team;Marketing Program;# Prospects;# Marketing Qualified Prospects;# Demo Prospects;# Sales Qualified Opportunities;# Opportunities Won;$ Cost;# Impressions;# Clicks
07/06/2025;paid;paid_search;9;18;0;1;3;$31,593;287846;6096
07/06/2025;regional;regional;6;4;0;0;0;$0;0;0
07/06/2025;paid;ooh;0;0;0;0;0;$0;0;0
07/06/2025;paid;paid_social;8;18;0;0;0;$84,698;9329400;22078
06/06/2025;paid;ooh;0;0;0;0;0;$0;0;0
06/06/2025;event;event;13;8;5;1;0;$0;0;0
06/06/2025;paid;paid_brand_search;96;93;68;17;15;$75,687;67131;2946
06/06/2025;website;website;90;24;10;0;0;$0;0;0
06/06/2025;paid;abm;8;15;0;0;0;$26,541;205212;1137
06/06/2025;paid;listicle_leadbuy_listing;14;20;16;1;0;$9,512;552170;465
06/06/2025;social;social;0;0;0;0;0;$0;0;0
06/06/2025;paid;paid_sponsorship;47;0;0;0;0;$0;0;0
06/06/2025;paid;paid_other;0;0;0;0;0;$0;0;0
06/06/2025;paid;paid_search;354;83;90;15.9;3;$228,907;1904118;15651
06/06/2025;content;webinar;6;2;0;0;0;$0;0;0
06/06/2025;content;content;207;69;27;5;3;$0;0;0
06/06/2025;regional;regional;395;7;12;0;1;$0;0;0
06/06/2025;lifecycle;customer_braze_communications;15;0;6;11.4;0;$0;0;0
06/06/2025;lifecycle;prospect_email;8;8;24;1;0;$0;0;0
06/06/2025;paid;paid_social;62;201;30;7.2;0;$214,206;21776637;62316
06/06/2025;paid;paid_awareness;0;0;0;0;0;$22,536;211755;988
05/06/2025;paid;paid_social;236;405;12;9;1;$239,493;15230554;65073
05/06/2025;paid;paid_brand_search;90;63;86;21.7;18;$100,301;79461;7390
05/06/2025;lifecycle;prospect_email;6;26;16;4;3;$0;0;0
05/06/2025;regional;regional;64;51;0;0;0;$0;0;0
05/06/2025;paid;paid_search;278;114;32;9.3;3;$389,853;2382630;35902
05/06/2025;paid;abm;0;0;0;0;0;$8,737;374988;888
05/06/2025;content;content;42;21;11;10.5;1;$0;0;0
05/06/2025;social;social;244;6;2;0;0;$0;0;0
05/06/2025;paid;paid_other;0;0;0;0;0;$0;0;0
05/06/2025;paid;listicle_leadbuy_listing;14;14;2;4;0;$44,824;1295996;642
05/06/2025;website;website;96;72;24;0;0;$0;0;0
05/06/2025;content;webinar;0;2;0;0;0;$0;0;0
05/06/2025;paid;paid_sponsorship;159;1;0;0;0;$12,637;4791;1251
05/06/2025;event;event;18;250;8;0;2;$0;0;0
05/06/2025;paid;paid_awareness;0;0;0;0;0;$8,555;730425;3192
05/06/2025;lifecycle;customer_braze_communications;1;1;1;0;0;$0;0;0
05/06/2025;paid;ooh;0;0;0;0;0;$0;0;0
04/06/2025;paid;paid_awareness;0;0;0;0;0;$16,092;448110;964
04/06/2025;content;webinar;1;5;0;0;0;$0;0;0
04/06/2025;paid;ooh;0;0;0;0;0;$0;0;0
04/06/2025;regional;regional;10;21;8;0;3;$0;0;0
04/06/2025;lifecycle;prospect_email;16;16;7;4;3;$0;0;0
04/06/2025;paid;paid_other;0;0;0;0;0;$0;0;0
04/06/2025;event;event;15;101;9;1;3;$2,384;0;0
04/06/2025;website;website;82;153;16;0;0;$0;0;0
04/06/2025;paid;paid_social;402;423;21;5;0;$78,124;7648072;70212
04/06/2025;content;content;72;27;23;23;9;$0;0;0
04/06/2025;social;social;6;6;2;0;0;$0;0;0
04/06/2025;paid;listicle_leadbuy_listing;18;22;14;12;0;$20,972;1918158;201
04/06/2025;lifecycle;customer_braze_communications;3;3;2;3;0;$0;0;0
04/06/2025;paid;abm;0;0;0;0;0;$8,680;354622;268
04/06/2025;paid;paid_search;152;429;87;14;0.5;$141,785;2563182;17842
04/06/2025;paid;paid_sponsorship;100;1;0;2;0;$0;0;0
04/06/2025;paid;paid_brand_search;93;114;102;73.5;7.5;$354,638;59728;8618
03/06/2025;event;event;7;6;45;5.5;0;$0;0;0
03/06/2025;social;social;0;0;1;0;0;$0;0;0
03/06/2025;paid;paid_sponsorship;21;41;3;0;0;$16,912;13246;1216
03/06/2025;paid;paid_awareness;0;0;0;0;0;$16,276;691365;2314
03/06/2025;paid;paid_brand_search;44;51;37;57;21.3;$129,376;99555;9740
03/06/2025;content;webinar;2;4;0;0;3;$0;0;0
03/06/2025;paid;paid_social;276;149;16;3;2;$79,459;7528297;68595
03/06/2025;regional;regional;164;288;2;0;0;$0;0;0
03/06/2025;paid;paid_other;0;0;0;0;0;$0;0;0
03/06/2025;content;content;100;40;30;8;4.6;$0;0;0
03/06/2025;paid;listicle_leadbuy_listing;12;24;18;0;0;$27,206;1223968;207
03/06/2025;paid;abm;0;0;0;0;0;$17,189;87699;306
03/06/2025;paid;ooh;0;0;0;0;0;$0;0;0
03/06/2025;website;website;22;46;30;0;0;$0;0;0
03/06/2025;lifecycle;customer_braze_communications;1;0;0;2.7;5.1;$0;0;0
03/06/2025;lifecycle;prospect_email;9;26;12;3.5;2;$0;0;0
03/06/2025;paid;paid_search;145;351;108;28.8;6;$297,866;3885138;35564
02/06/2025;paid;paid_awareness;0;0;1;0;0;$23,785;446414;911
02/06/2025;content;content;80;52;26;16.5;2;$0;0;0
02/06/2025;regional;regional;28;0;9;0;0;$0;0;0
02/06/2025;paid;ooh;0;0;0;0;0;$0;0;0
02/06/2025;lifecycle;prospect_email;12;13;6;1.5;3;$0;0;0
02/06/2025;paid;paid_search;147;129;15;12.2;2;$475,582;2023838;36188
02/06/2025;social;social;0;1;0;0;0;$0;0;0
02/06/2025;lifecycle;customer_braze_communications;3;5;1;2.6;0.8;$0;0;0
02/06/2025;paid;paid_other;0;0;0;0;0;$0;0;0
02/06/2025;paid;paid_social;192;104;10;4;0;$128,149;6908151;19597
02/06/2025;paid;listicle_leadbuy_listing;26;14;18;6;2;$12,859;1323242;579
02/06/2025;paid;paid_sponsorship;243;16;0;0;0;$20,981;50691;36
02/06/2025;website;website;57;40;7;1;0;$0;0;0
02/06/2025;paid;abm;0;0;0;0;0;$16,108;162974;462
02/06/2025;paid;paid_brand_search;81;72;87;33.6;4.2;$338,573;54884;8880
02/06/2025;event;event;211;4;21;3;3;$0;0;0
02/06/2025;content;webinar;3;4;0;0;0;$0;0;0
01/06/2025;paid;abm;0;0;0;0;0;$16,356;203154;254
01/06/2025;paid;paid_sponsorship;3;2;0;0;0;$149,473;552681;4512
01/06/2025;paid;paid_other;0;0;0;0;0;$0;0;0
01/06/2025;content;content;10;12;0;0;0;$0;0;0
01/06/2025;event;event;0;6;3;2;0;$0;0;0
01/06/2025;regional;regional;2;0;1;0;0;$0;0;0
01/06/2025;lifecycle;prospect_email;2;0;0;0;0;$0;0;0
01/06/2025;paid;ooh;0;0;0;0;0;$0;0;0
01/06/2025;paid;paid_awareness;0;0;0;0;0;$341,173;1670411;722
01/06/2025;paid;listicle_leadbuy_listing;8;4;0;0;0;$2,681;296340;140
01/06/2025;lifecycle;customer_braze_communications;2;0;0;1;0;$0;0;0
01/06/2025;paid;paid_social;38;66;0;0;0;$12,781;10662921;21218
01/06/2025;content;webinar;1;0;0;0;0;$0;0;0
01/06/2025;paid;paid_search;8;7;0;0;2;$63,440;160384;10224
01/06/2025;website;website;16;14;0;0;0;$0;0;0
01/06/2025;paid;paid_brand_search;18;10;0;0;0;$16,766;10996;1093
01/06/2025;social;social;1;3;0;0;0;$0;0;0
31/05/2025;content;content;16;16;0;0;0.5;$0;0;0
31/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
31/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
31/05/2025;paid;listicle_leadbuy_listing;4;12;0;0;0;$74,681;200350;485
31/05/2025;regional;regional;0;0;0;3;0;$0;0;0
31/05/2025;social;social;0;3;0;0;0;$0;0;0
31/05/2025;paid;paid_sponsorship;0;0;0;0;2;$0;0;0
31/05/2025;paid;paid_search;8;20;2;0;6;$17,782;370764;5118
31/05/2025;paid;paid_social;14;16;0;0;3;$8,577;1145523;6398
31/05/2025;paid;abm;0;0;0;0;0;$62,281;804946;252
31/05/2025;lifecycle;prospect_email;6;6;1;0;0;$0;0;0
31/05/2025;content;webinar;0;0;0;0;0;$0;0;0
31/05/2025;website;website;14;27;2;0;0;$0;0;0
31/05/2025;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
31/05/2025;paid;paid_brand_search;15;21;0;3;7.5;$17,666;18015;2586
31/05/2025;paid;paid_awareness;0;0;0;0;0;$30,655;2102509;205
31/05/2025;event;event;0;2;3;1.5;0;$0;0;0
30/05/2025;paid;paid_awareness;0;0;0;0;0;$15,372;437026;683
30/05/2025;lifecycle;prospect_email;6;18;27;9.6;5;$0;0;0
30/05/2025;content;webinar;0;0;0;3;0;$0;0;0
30/05/2025;lifecycle;customer_braze_communications;2;2;0;2.6;3;$0;0;0
30/05/2025;paid;paid_social;114;100;33;7;4;$85,296;9910282;15249
30/05/2025;social;social;0;0;3;0;1;$0;0;0
30/05/2025;event;event;15;3;8;10.5;0;$0;0;0
30/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
30/05/2025;paid;paid_sponsorship;0;0;3;0;0;$0;0;0
30/05/2025;paid;paid_search;286;120;58;31.5;4;$155,496;1912591;49764
30/05/2025;paid;listicle_leadbuy_listing;6;9;8;3.5;0;$10,109;832575;360
30/05/2025;website;website;19;21;14;4;2;$0;0;0
30/05/2025;content;content;84;40;21;19.4;3;$0;0;0
30/05/2025;paid;abm;0;0;0;0;0;$22,725;669072;171
30/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
30/05/2025;paid;paid_brand_search;60;58;62;45.4;4;$87,488;52896;3768
30/05/2025;regional;regional;66;6;12;2;0;$0;0;0
29/05/2025;paid;paid_awareness;0;0;0;0;0;$23,550;354626;694
29/05/2025;event;event;4;6;10;6;0;$0;0;0
29/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
29/05/2025;website;website;35;117;27;0;0;$0;0;0
29/05/2025;paid;paid_search;152;402;105;51;1;$338,776;2206372;34336
29/05/2025;paid;listicle_leadbuy_listing;14;27;8;2;0;$13,164;1107110;292
29/05/2025;content;content;18;34;27;7.5;7.5;$0;0;0
29/05/2025;social;social;148;36;2;2;0;$0;0;0
29/05/2025;lifecycle;prospect_email;8;60;7;1;2;$0;0;0
29/05/2025;regional;regional;4;18;1;0;0;$0;0;0
29/05/2025;content;webinar;0;0;6;0;0;$0;0;0
29/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
29/05/2025;paid;paid_social;342;127;16;12;0;$77,294;6993660;60414
29/05/2025;lifecycle;customer_braze_communications;2;16;1;2;0;$0;0;0
29/05/2025;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
29/05/2025;paid;paid_brand_search;57;46;78;31;15;$205,913;74055;11100
29/05/2025;paid;abm;0;0;0;0;0;$14,124;71440;248
28/05/2025;regional;regional;21;234;4;0;0;$0;0;0
28/05/2025;paid;paid_search;507;465;99;39;3;$587,627;4776362;37166
28/05/2025;social;social;0;0;0;0;0;$0;0;0
28/05/2025;lifecycle;customer_braze_communications;15;3;1;0;0;$0;0;0
28/05/2025;content;webinar;0;0;0;0;0;$0;0;0
28/05/2025;content;content;31;52;42;7.5;6;$0;0;0
28/05/2025;paid;paid_sponsorship;3;0;0;1;0;$0;0;0
28/05/2025;paid;paid_awareness;2;3;0;0;3;$8,388;764061;714
28/05/2025;paid;abm;1;0;0;0;0;$13,654;33989;250
28/05/2025;lifecycle;prospect_email;51;26;24;6;6;$0;0;0
28/05/2025;paid;listicle_leadbuy_listing;6;8;6;4;4;$19,599;1353150;328
28/05/2025;paid;paid_social;222;243;21;9;0;$229,966;14378516;40672
28/05/2025;paid;paid_brand_search;70;102;102;67.5;21;$235,847;79698;3849
28/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
28/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
28/05/2025;event;event;60;276;18;0;0;$0;0;0
28/05/2025;website;website;96;117;14;0;0;$0;0;0
27/05/2025;paid;abm;6;3;0;0;0;$13,428;35048;466
27/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
27/05/2025;website;website;60;38;36;0;0;$0;0;0
27/05/2025;event;event;2220;9;6;6;0;$0;0;0
27/05/2025;lifecycle;prospect_email;32;24;6;8;1;$0;0;0
27/05/2025;paid;paid_search;561;155;144;44;4.2;$570,589;929657;34652
27/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
27/05/2025;content;content;90;62;34;36;3.5;$0;0;0
27/05/2025;paid;paid_social;268;190;30;5;0;$75,972;7008248;19912
27/05/2025;lifecycle;customer_braze_communications;8;8;2;2;3.6;$0;0;0
27/05/2025;paid;listicle_leadbuy_listing;6;18;11;6;0;$28,261;2162991;204
27/05/2025;content;webinar;1;1;6;0;0;$0;0;0
27/05/2025;paid;paid_brand_search;108;98;34;57;21;$243,969;84915;3796
27/05/2025;paid;paid_sponsorship;0;0;3;0;0;$0;0;0
27/05/2025;paid;paid_awareness;0;0;0;0;0;$42,726;901230;1941
27/05/2025;social;social;2;4;0;0;0;$0;0;0
27/05/2025;regional;regional;15;2;9;6;3;$0;0;0
26/05/2025;paid;paid_social;108;55;10;3;3;$186,672;18611034;16949
26/05/2025;lifecycle;customer_braze_communications;0;2;2;0;1;$0;0;0
26/05/2025;regional;regional;8;3;9;1;0;$0;0;0
26/05/2025;paid;paid_search;256;354;44;8;1;$420,095;803402;52779
26/05/2025;content;webinar;3;2;0;0;0;$0;0;0
26/05/2025;paid;listicle_leadbuy_listing;6;4;8;0;0;$8,645;600083;384
26/05/2025;event;event;15;2;18;2;1;$0;0;0
26/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
26/05/2025;lifecycle;prospect_email;39;24;2;2;6;$0;0;0
26/05/2025;paid;paid_sponsorship;3;0;0;0;0;$0;0;0
26/05/2025;paid;paid_awareness;0;0;0;0;0;$10,077;1100337;488
26/05/2025;website;website;66;99;4;0;2;$0;0;0
26/05/2025;paid;abm;0;0;0;0;0;$20,295;100743;768
26/05/2025;paid;paid_brand_search;32;66;20;7;3.5;$283,878;70371;6374
26/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
26/05/2025;content;content;25;63;12;4.5;2;$0;0;0
26/05/2025;social;social;0;0;0;0;0;$0;0;0
25/05/2025;paid;listicle_leadbuy_listing;3;1;0;0;0;$5,277;140609;255
25/05/2025;paid;paid_search;39;45;2;1;0;$34,136;188794;13899
25/05/2025;content;content;30;28;0;0;1;$0;0;0
25/05/2025;content;webinar;0;0;0;0;0;$0;0;0
25/05/2025;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
25/05/2025;paid;paid_social;138;98;0;0;0;$80,530;5405758;15079
25/05/2025;event;event;72;3;0;0;0;$0;0;0
25/05/2025;paid;paid_brand_search;21;27;0;0;0;$58,228;5684;2067
25/05/2025;regional;regional;15;0;0;0;0;$0;0;0
25/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
25/05/2025;social;social;0;0;0;0;0;$0;0;0
25/05/2025;lifecycle;prospect_email;2;4;0;0;0;$0;0;0
25/05/2025;lifecycle;customer_braze_communications;3;3;0;0;0;$0;0;0
25/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
25/05/2025;paid;paid_awareness;0;0;0;0;0;$29,240;684210;600
25/05/2025;paid;abm;1;0;0;0;0;$4,009;27043;552
25/05/2025;website;website;16;20;0;0;0;$0;0;0
24/05/2025;paid;paid_awareness;0;0;0;0;0;$9,845;1071054;822
24/05/2025;paid;paid_search;32;11;0;0;0;$66,277;123319;5946
24/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
24/05/2025;event;event;2;4;0;0;0;$0;0;0
24/05/2025;website;website;36;33;0;0;0;$0;0;0
24/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
24/05/2025;lifecycle;prospect_email;0;0;0;0;0;$0;0;0
24/05/2025;regional;regional;2;0;0;0;0;$0;0;0
24/05/2025;lifecycle;customer_braze_communications;2;2;0;0;0;$0;0;0
24/05/2025;social;social;0;0;2;0;0;$0;0;0
24/05/2025;paid;listicle_leadbuy_listing;2;2;0;0;0;$6,813;150631;66
24/05/2025;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
24/05/2025;paid;abm;0;0;0;0;0;$9,171;27027;205
24/05/2025;paid;paid_social;60;48;0;0;0;$30,828;8438298;8999
24/05/2025;content;content;26;7;3;0;0;$0;0;0
24/05/2025;paid;paid_brand_search;15;16;0;0;0;$52,339;11358;2061
24/05/2025;content;webinar;0;6;0;0;0;$0;0;0
23/05/2025;social;social;0;0;0;2;0;$0;0;0
23/05/2025;website;website;23;81;7;1.4;3;$0;0;0
23/05/2025;paid;paid_sponsorship;4;2;1;0;0;$0;0;0
23/05/2025;paid;paid_search;137;384;40;18;2;$161,474;2538346;51339
23/05/2025;lifecycle;prospect_email;9;24;10;0;0;$0;0;0
23/05/2025;paid;paid_brand_search;48;30;54;20.5;6.5;$116,789;23952;9849
23/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
23/05/2025;lifecycle;customer_braze_communications;3;9;4;1.2;0;$0;0;0
23/05/2025;event;event;8;9;9;4;0;$0;0;0
23/05/2025;paid;paid_awareness;0;0;0;0;0;$10,020;666886;1416
23/05/2025;content;webinar;0;0;3;0;0;$0;0;0
23/05/2025;paid;paid_social;174;95;7;4;0;$70,461;6553960;19920
23/05/2025;paid;abm;0;0;3;0;0;$6,608;33017;756
23/05/2025;paid;listicle_leadbuy_listing;8;14;12;12;0;$18,759;638564;272
23/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
23/05/2025;regional;regional;9;8;0;0;2;$0;0;0
23/05/2025;content;content;34;81;30;7;5;$0;0;0
22/05/2025;content;webinar;2;2;1;0;0;$0;0;0
22/05/2025;paid;paid_sponsorship;12;6;0;0;0;$0;0;0
22/05/2025;paid;listicle_leadbuy_listing;6;14;7;1;3;$110,963;2084310;426
22/05/2025;content;content;39;96;34;25.5;0;$0;0;0
22/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
22/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
22/05/2025;paid;paid_social;116;98;7;5;0;$75,959;21928626;45898
22/05/2025;regional;regional;12;16;4;2;0;$0;0;0
22/05/2025;lifecycle;prospect_email;22;15;6;0.5;0;$0;0;0
22/05/2025;event;event;56;108;7;4;0;$0;0;0
22/05/2025;paid;paid_awareness;0;0;0;0;0;$42,196;446130;3087
22/05/2025;social;social;2;4;0;1;0;$0;0;0
22/05/2025;paid;paid_brand_search;34;72;90;22.2;8;$295,253;86841;3898
22/05/2025;lifecycle;customer_braze_communications;15;3;4;2.8;0;$0;0;0
22/05/2025;paid;paid_search;191;471;135;10;12;$411,626;3047952;41558
22/05/2025;paid;abm;4;0;0;0;0;$20,896;72992;486
22/05/2025;website;website;28;87;42;1;0;$0;0;0
21/05/2025;paid;paid_social;92;174;15;6.5;1.5;$228,840;22247325;46624
21/05/2025;event;event;1233;456;14;6;0;$464,705;0;0
21/05/2025;paid;paid_search;174;168;31;11;21;$310,137;4269513;17413
21/05/2025;lifecycle;customer_braze_communications;9;10;4;1.6;3;$0;0;0
21/05/2025;paid;paid_awareness;0;0;0;0;0;$15,402;491130;2592
21/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
21/05/2025;lifecycle;prospect_email;36;32;24;6.4;0;$0;0;0
21/05/2025;regional;regional;45;80;2;0;0;$0;0;0
21/05/2025;paid;paid_brand_search;96;41;75;45;19.5;$156,785;29600;7834
21/05/2025;paid;paid_sponsorship;9;14;0;0;0;$0;2951929;1998
21/05/2025;paid;abm;0;0;0;0;0;$13,984;72690;237
21/05/2025;content;content;87;46;28;14;6;$0;0;0
21/05/2025;social;social;3;3;0;0;0;$0;0;0
21/05/2025;content;webinar;0;3;3;0;0;$0;0;0
21/05/2025;website;website;75;50;20;0;0;$0;0;0
21/05/2025;paid;listicle_leadbuy_listing;9;20;15;3;1;$29,905;1323516;230
21/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
20/05/2025;paid;paid_brand_search;32;153;111;20;12;$487,732;93672;4021
20/05/2025;paid;listicle_leadbuy_listing;26;48;6;18;0;$32,629;1448412;795
20/05/2025;regional;regional;8;1;0;0;0;$0;0;0
20/05/2025;content;webinar;2;4;0;1;0;$0;0;0
20/05/2025;paid;paid_sponsorship;14;6;0;0;0;$0;0;0
20/05/2025;paid;paid_awareness;0;0;0;0;0;$46,269;957754;870
20/05/2025;website;website;69;72;24;0;0;$0;0;0
20/05/2025;social;social;4;1;0;0;0;$0;0;0
20/05/2025;lifecycle;customer_braze_communications;2;7;4;5.8;3;$0;0;0
20/05/2025;lifecycle;prospect_email;12;8;4;6;0;$0;0;0
20/05/2025;event;event;39;189;9;6;0;$0;0;0
20/05/2025;paid;paid_search;516;148;68;32;6;$153,663;3220185;15134
20/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
20/05/2025;content;content;90;30;42;18;2.5;$0;0;0
20/05/2025;paid;paid_social;158;160;9;4;1;$147,219;7436091;48254
20/05/2025;paid;abm;2;2;0;0;0;$6,671;108861;732
19/05/2025;lifecycle;prospect_email;24;11;21;5;0;$0;0;0
19/05/2025;paid;paid_brand_search;34;120;102;20;16;$316,247;65556;7976
19/05/2025;social;social;0;0;0;0;0;$0;0;0
19/05/2025;content;content;153;120;51;25.5;8;$0;0;0
19/05/2025;event;event;168;6;9;3;0;$0;0;0
19/05/2025;paid;paid_sponsorship;49;18;0;0;0;$0;0;0
19/05/2025;paid;paid_search;170;414;117;26.4;8;$436,408;1436628;28518
19/05/2025;website;website;54;60;12;0;3;$0;0;0
19/05/2025;content;webinar;4;2;2;1;0;$0;0;0
19/05/2025;paid;abm;0;0;0;0;0;$19,885;35667;460
19/05/2025;paid;listicle_leadbuy_listing;15;18;18;1;0;$12,204;2129841;394
19/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
19/05/2025;paid;paid_social;107;107;26;11;1;$72,496;7651297;49540
19/05/2025;paid;paid_awareness;0;0;0;0;0;$30,754;1448031;2439
19/05/2025;lifecycle;customer_braze_communications;3;0;0;2.4;0;$0;0;0
19/05/2025;regional;regional;28;2;2;0;0;$0;0;0
19/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
18/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
18/05/2025;content;webinar;2;4;0;0;0;$0;0;0
18/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
18/05/2025;regional;regional;6;0;0;0;0;$0;0;0
18/05/2025;social;social;9;6;0;0;0;$0;0;0
18/05/2025;website;website;20;22;0;0;0;$0;0;0
18/05/2025;paid;abm;0;0;0;0;0;$4,250;60612;268
18/05/2025;paid;paid_awareness;0;0;0;0;0;$45,182;1451604;1116
18/05/2025;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
18/05/2025;paid;listicle_leadbuy_listing;1;1;1;0;0;$16,809;242964;142
18/05/2025;content;content;30;45;0;1;0;$0;0;0
18/05/2025;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
18/05/2025;paid;paid_search;36;16;0;2;0;$24,513;336976;3744
18/05/2025;lifecycle;prospect_email;0;0;0;0;0;$0;0;0
18/05/2025;paid;paid_social;273;258;0;6;0;$104,456;13312364;23955
18/05/2025;paid;paid_brand_search;7;14;6;6;1;$55,677;6539;774
18/05/2025;event;event;0;0;0;0;0;$0;0;0
17/05/2025;paid;abm;0;0;0;0;0;$9,318;56608;193
17/05/2025;regional;regional;3;2;0;0;0;$0;0;0
17/05/2025;content;webinar;0;0;0;0;0;$0;0;0
17/05/2025;paid;paid_social;78;150;0;0;0;$129,179;7334540;38610
17/05/2025;paid;paid_search;22;30;0;0;0;$16,410;342711;8358
17/05/2025;website;website;10;42;0;0;0;$0;0;0
17/05/2025;content;content;12;27;0;0;0;$0;0;0
17/05/2025;lifecycle;prospect_email;2;2;0;0;0;$0;0;0
17/05/2025;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
17/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
17/05/2025;event;event;0;2;0;0;0;$0;0;0
17/05/2025;social;social;0;0;0;0;0;$0;0;0
17/05/2025;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
17/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
17/05/2025;paid;paid_brand_search;6;4;0;0;3;$45,476;13772;1510
17/05/2025;paid;listicle_leadbuy_listing;9;8;0;0;0;$9,992;323606;360
17/05/2025;paid;paid_awareness;0;0;0;0;0;$30,855;479824;682
16/05/2025;paid;paid_search;130;232;58;31.5;3;$242,408;2728071;13311
16/05/2025;paid;paid_brand_search;26;54;21;51;3;$250,610;51256;3433
16/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
16/05/2025;lifecycle;customer_braze_communications;12;2;3;4.2;1;$0;0;0
16/05/2025;paid;paid_awareness;0;0;0;0;0;$46,598;1431057;865
16/05/2025;event;event;468;9;15;3;0;$0;0;0
16/05/2025;content;webinar;2;0;2;3;3;$0;0;0
16/05/2025;paid;paid_social;77;77;19;12;0;$225,717;22301883;69669
16/05/2025;regional;regional;25;118;2;0.2;0;$0;0;0
16/05/2025;website;website;25;28;11;0;0;$0;0;0
16/05/2025;content;content;56;72;39;13;3;$0;0;0
16/05/2025;social;social;0;0;0;0;0;$0;0;0
16/05/2025;paid;abm;6;0;0;0;0;$20,156;107817;828
16/05/2025;paid;listicle_leadbuy_listing;6;9;6;2;0;$10,626;1606305;588
16/05/2025;paid;paid_sponsorship;25;1;1;0;0;$6,026;338;54
16/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
16/05/2025;lifecycle;prospect_email;16;3;21;0;0;$0;0;0
15/05/2025;regional;regional;16;2;8;0;0;$0;0;0
15/05/2025;paid;listicle_leadbuy_listing;5;24;14;4;2;$27,928;567302;894
15/05/2025;content;webinar;6;0;9;2;1;$0;0;0
15/05/2025;event;event;3690;33;22;2;0;$0;0;0
15/05/2025;paid;paid_search;507;142;34;26;6;$332,225;3537960;18424
15/05/2025;lifecycle;prospect_email;12;66;18;9;2;$0;0;0
15/05/2025;website;website;29;32;14;0;0;$0;0;0
15/05/2025;content;content;117;102;33;21;5.5;$0;0;0
15/05/2025;paid;paid_social;90;258;12;5;0;$155,072;22603014;24740
15/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
15/05/2025;social;social;3;3;0;0;0;$0;0;0
15/05/2025;paid;paid_sponsorship;9;0;0;0;0;$772;0;0
15/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
15/05/2025;lifecycle;customer_braze_communications;2;15;2;0;0;$0;0;0
15/05/2025;paid;paid_brand_search;72;126;34;22;21;$445,855;90639;8250
15/05/2025;paid;abm;0;0;0;0;0;$6,956;37660;831
15/05/2025;paid;paid_awareness;0;0;0;0;0;$15,388;1392705;2235
14/05/2025;paid;ooh;0;0;0;0;0;$0;0;0
14/05/2025;website;website;96;38;24;0;0;$0;0;0
14/05/2025;event;event;168;117;18;2;0;$3,977;0;0
14/05/2025;content;content;114;62;36;20.1;2;$0;0;0
14/05/2025;regional;regional;5;2;0;3;0;$0;0;0
14/05/2025;paid;listicle_leadbuy_listing;24;30;14;10;3;$43,460;1064964;254
14/05/2025;social;social;0;0;0;0;0;$0;0;0
14/05/2025;paid;paid_other;0;0;0;0;0;$0;0;0
14/05/2025;paid;paid_brand_search;93;114;87;44.1;15;$306,214;59682;4022
14/05/2025;paid;paid_sponsorship;12;0;0;0;0;$0;0;0
14/05/2025;lifecycle;customer_braze_communications;0;0;4;9;3;$0;0;0
14/05/2025;content;webinar;4;3;2;0;0;$0;0;0
14/05/2025;paid;paid_social;96;261;5;9;0;$225,383;14902620;48434
14/05/2025;paid;paid_awareness;0;0;0;0;0;$35,001;471831;1527
